county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Clark,0015 JEFFERSONVILLE 03,Public Question-Const Amendment,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Public Question-Const Amendment,,1,,Under Votes,150,45,105,0
Clark,0015 JEFFERSONVILLE 03,Straight Party,,1,REP,Republican,64,20,44,0
Clark,0015 JEFFERSONVILLE 03,Straight Party,,1,DEM,Democratic,159,56,103,0
Clark,0015 JEFFERSONVILLE 03,Straight Party,,1,LBT,Libertarian,1,0,1,0
Clark,0015 JEFFERSONVILLE 03,Straight Party,,1,WTP,We The People,12,2,10,0
Clark,0015 JEFFERSONVILLE 03,Straight Party,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Straight Party,,1,,Under Votes,275,82,193,0
Clark,0015 JEFFERSONVILLE 03,President,,1,REP,Donald J. TRUMP / JD VANCE,144,40,104,0
Clark,0015 JEFFERSONVILLE 03,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,350,118,232,0
Clark,0015 JEFFERSONVILLE 03,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,0,3,0
Clark,0015 JEFFERSONVILLE 03,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,9,1,8,0
Clark,0015 JEFFERSONVILLE 03,President,,1,,Write-In,3,0,3,0
Clark,0015 JEFFERSONVILLE 03,President,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,President,,1,,Under Votes,2,1,1,0
Clark,0015 JEFFERSONVILLE 03,U.S. Senate,,1,REP,Jim BANKS,132,38,94,0
Clark,0015 JEFFERSONVILLE 03,U.S. Senate,,1,,Valerie McCRAY,336,112,224,0
Clark,0015 JEFFERSONVILLE 03,U.S. Senate,,1,LBT,Andrew HORNING,21,4,17,0
Clark,0015 JEFFERSONVILLE 03,U.S. Senate,,1,,Write-In,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,U.S. Senate,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,U.S. Senate,,1,,Under Votes,22,6,16,0
Clark,0015 JEFFERSONVILLE 03,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,130,36,94,0
Clark,0015 JEFFERSONVILLE 03,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,334,115,219,0
Clark,0015 JEFFERSONVILLE 03,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,29,4,25,0
Clark,0015 JEFFERSONVILLE 03,Governor,,1,,Write-In,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Governor,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Governor,,1,,Under Votes,18,5,13,0
Clark,0015 JEFFERSONVILLE 03,Attorney General,,1,REP,Todd ROKITA,132,35,97,0
Clark,0015 JEFFERSONVILLE 03,Attorney General,,1,DEM,Destiny WELLS,350,119,231,0
Clark,0015 JEFFERSONVILLE 03,Attorney General,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Attorney General,,1,,Under Votes,29,6,23,0
Clark,0015 JEFFERSONVILLE 03,U.S. House,9,1,REP,Erin HOUCHIN,136,38,98,0
Clark,0015 JEFFERSONVILLE 03,U.S. House,9,1,DEM,Timothy (Tim) PECK,330,107,223,0
Clark,0015 JEFFERSONVILLE 03,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,16,6,10,0
Clark,0015 JEFFERSONVILLE 03,U.S. House,9,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,U.S. House,9,1,,Under Votes,29,9,20,0
Clark,0015 JEFFERSONVILLE 03,State House,71,1,REP,Scott HAWKINS,122,36,86,0
Clark,0015 JEFFERSONVILLE 03,State House,71,1,DEM,Wendy DANT CHESSER,349,116,233,0
Clark,0015 JEFFERSONVILLE 03,State House,71,1,LBT,Gregory T (Greg) HERTZSCH,19,2,17,0
Clark,0015 JEFFERSONVILLE 03,State House,71,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,State House,71,1,,Under Votes,21,6,15,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,1,1,REP,Nick KARAFFA,235,66,169,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,1,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,1,1,,Under Votes,276,94,182,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,4,1,REP,Lisa G REGER,158,42,116,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,4,1,DEM,Dustin T WHITE,324,111,213,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,4,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,4,1,,Under Votes,29,7,22,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,5,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,5,1,,Under Votes,282,93,189,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,6,1,REP,Kyle P WILLIAMS,120,38,82,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,6,1,DEM,Andrea WASSON STEMLE,346,113,233,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,6,1,,Over Votes,1,0,1,0
Clark,0015 JEFFERSONVILLE 03,Circuit Court Judge,6,1,,Under Votes,44,9,35,0
Clark,0015 JEFFERSONVILLE 03,County Coroner,,1,REP,Aaron M SCOTT,255,74,181,0
Clark,0015 JEFFERSONVILLE 03,County Coroner,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,County Coroner,,1,,Under Votes,256,86,170,0
Clark,0015 JEFFERSONVILLE 03,County Commissioner,1,1,REP,Connie SELLERS,134,38,96,0
Clark,0015 JEFFERSONVILLE 03,County Commissioner,1,1,DEM,Katie MORGAN,326,113,213,0
Clark,0015 JEFFERSONVILLE 03,County Commissioner,1,1,LBT,Larry J MAHANEY,25,4,21,0
Clark,0015 JEFFERSONVILLE 03,County Commissioner,1,1,,Over Votes,1,0,1,0
Clark,0015 JEFFERSONVILLE 03,County Commissioner,1,1,,Under Votes,25,5,20,0
Clark,0015 JEFFERSONVILLE 03,County Commissioner,2,1,REP,Jack A COFFMAN SR,134,40,94,0
Clark,0015 JEFFERSONVILLE 03,County Commissioner,2,1,DEM,Laura MAHAN-WILLIAMSON,339,112,227,0
Clark,0015 JEFFERSONVILLE 03,County Commissioner,2,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,County Commissioner,2,1,,Under Votes,38,8,30,0
Clark,0015 JEFFERSONVILLE 03,County Council Member,At Large,3,,Ron BLEVINS SR,83,21,62,0
Clark,0015 JEFFERSONVILLE 03,County Council Member,At Large,3,,Chris FOX,80,29,51,0
Clark,0015 JEFFERSONVILLE 03,County Council Member,At Large,3,,Richard E SNELLING,87,24,63,0
Clark,0015 JEFFERSONVILLE 03,County Council Member,At Large,3,,Jim BREWER,204,67,137,0
Clark,0015 JEFFERSONVILLE 03,County Council Member,At Large,3,,Christina GILKEY,268,87,181,0
Clark,0015 JEFFERSONVILLE 03,County Council Member,At Large,3,,Don VOGEL,146,55,91,0
Clark,0015 JEFFERSONVILLE 03,County Council Member,At Large,3,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,County Council Member,At Large,3,,Under Votes,665,197,468,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,2,1,,Tony HALL,93,27,66,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,2,1,,James (Andre) HEAL,52,15,37,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,2,1,,Katie (HUTCH) HUTCHINSON,221,72,149,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,2,1,,Over Votes,1,0,1,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,2,1,,Under Votes,144,46,98,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,5,1,,Chelsea CRUMP,253,80,173,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,5,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,5,1,,Under Votes,148,48,100,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,6,1,,Keith W FREEMAN,285,88,197,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,6,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,6,1,,Under Votes,226,72,154,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,7,1,,Teresa BOTTORFF-PERKINS,323,102,221,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,7,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Greater Clark School Board,7,1,,Under Votes,188,58,130,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Rush,,1,,Yes,248,81,167,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Rush,,1,,No,136,38,98,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Rush,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Rush,,1,,Under Votes,127,41,86,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Massa,,1,,Yes,215,63,152,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Massa,,1,,No,164,54,110,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Massa,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Massa,,1,,Under Votes,132,43,89,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Molter,,1,,Yes,217,66,151,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Molter,,1,,No,157,48,109,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Molter,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,IN Supreme Court-Molter,,1,,Under Votes,137,46,91,0
Clark,0015 JEFFERSONVILLE 03,Court of Appeals Dist 1-Foley,,1,,Yes,217,67,150,0
Clark,0015 JEFFERSONVILLE 03,Court of Appeals Dist 1-Foley,,1,,No,154,46,108,0
Clark,0015 JEFFERSONVILLE 03,Court of Appeals Dist 1-Foley,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Court of Appeals Dist 1-Foley,,1,,Under Votes,140,47,93,0
Clark,0015 JEFFERSONVILLE 03,Court of Appeals Dist 4-Pyle III,,1,,Yes,216,71,145,0
Clark,0015 JEFFERSONVILLE 03,Court of Appeals Dist 4-Pyle III,,1,,No,153,39,114,0
Clark,0015 JEFFERSONVILLE 03,Court of Appeals Dist 4-Pyle III,,1,,Over Votes,0,0,0,0
Clark,0015 JEFFERSONVILLE 03,Court of Appeals Dist 4-Pyle III,,1,,Under Votes,142,50,92,0
Clark,0016 JEFFERSONVILLE 04,Registered Voters,,,,,1070,,,
Clark,0016 JEFFERSONVILLE 04,Ballots Cast,,,,,584,240,344,0
Clark,0016 JEFFERSONVILLE 04,Public Question-Const Amendment,,1,,Yes,199,75,124,0
Clark,0016 JEFFERSONVILLE 04,Public Question-Const Amendment,,1,,No,245,97,148,0
Clark,0016 JEFFERSONVILLE 04,Public Question-Const Amendment,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Public Question-Const Amendment,,1,,Under Votes,140,68,72,0
Clark,0016 JEFFERSONVILLE 04,Straight Party,,1,REP,Republican,70,29,41,0
Clark,0016 JEFFERSONVILLE 04,Straight Party,,1,DEM,Democratic,122,57,65,0
Clark,0016 JEFFERSONVILLE 04,Straight Party,,1,LBT,Libertarian,2,0,2,0
Clark,0016 JEFFERSONVILLE 04,Straight Party,,1,WTP,We The People,4,1,3,0
Clark,0016 JEFFERSONVILLE 04,Straight Party,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Straight Party,,1,,Under Votes,386,153,233,0
Clark,0016 JEFFERSONVILLE 04,President,,1,REP,Donald J. TRUMP / JD VANCE,207,75,132,0
Clark,0016 JEFFERSONVILLE 04,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,370,164,206,0
Clark,0016 JEFFERSONVILLE 04,President,,1,LBT,Chase OLIVER / Mike terr MAAT,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,3,1,2,0
Clark,0016 JEFFERSONVILLE 04,President,,1,,Write-In,2,0,2,0
Clark,0016 JEFFERSONVILLE 04,President,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,President,,1,,Under Votes,2,0,2,0
Clark,0016 JEFFERSONVILLE 04,U.S. Senate,,1,REP,Jim BANKS,186,70,116,0
Clark,0016 JEFFERSONVILLE 04,U.S. Senate,,1,DEM,Valerie McCRAY,352,155,197,0
Clark,0016 JEFFERSONVILLE 04,U.S. Senate,,1,LBT,Andrew HORNING,27,5,22,0
Clark,0016 JEFFERSONVILLE 04,U.S. Senate,,1,,Write-In,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,U.S. Senate,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,U.S. Senate,,1,,Under Votes,19,10,9,0
Clark,0016 JEFFERSONVILLE 04,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,182,67,115,0
Clark,0016 JEFFERSONVILLE 04,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,370,164,206,0
Clark,0016 JEFFERSONVILLE 04,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,27,6,21,0
Clark,0016 JEFFERSONVILLE 04,Governor,,1,,Write-In,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Governor,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Governor,,1,,Under Votes,5,3,2,0
Clark,0016 JEFFERSONVILLE 04,Attorney General,,1,REP,Todd ROKITA,206,78,128,0
Clark,0016 JEFFERSONVILLE 04,Attorney General,,1,DEM,Destiny WELLS,358,156,202,0
Clark,0016 JEFFERSONVILLE 04,Attorney General,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Attorney General,,1,,Under Votes,20,6,14,0
Clark,0016 JEFFERSONVILLE 04,U.S. House,9,1,REP,Erin HOUCHIN,187,68,119,0
Clark,0016 JEFFERSONVILLE 04,U.S. House,9,1,DEM,Timothy (Tim) PECK,351,155,196,0
Clark,0016 JEFFERSONVILLE 04,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,24,8,16,0
Clark,0016 JEFFERSONVILLE 04,U.S. House,9,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,U.S. House,9,1,,Under Votes,22,9,13,0
Clark,0016 JEFFERSONVILLE 04,State House,71,1,REP,Scott HAWKINS,178,66,112,0
Clark,0016 JEFFERSONVILLE 04,State House,71,1,DEM,Wendy DANT CHESSER,367,161,206,0
Clark,0016 JEFFERSONVILLE 04,State House,71,1,LBT,Gregory T (Greg) HERTZSCH,29,9,20,0
Clark,0016 JEFFERSONVILLE 04,State House,71,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,State House,71,1,,Under Votes,10,4,6,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,1,1,REP,Nick KARAFFA,307,116,191,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,1,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,1,1,,Under Votes,277,124,153,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,4,1,REP,Lisa G REGER,233,92,141,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,4,1,DEM,Dustin T WHITE,327,142,185,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,4,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,4,1,,Under Votes,24,6,18,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,5,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,5,1,,Under Votes,284,125,159,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,6,1,REP,Kyle P WILLIAMS,171,69,102,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,6,1,DEM,Andrea WASSON STEMLE,379,163,216,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,6,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Circuit Court Judge,6,1,,Under Votes,34,8,26,0
Clark,0016 JEFFERSONVILLE 04,County Coroner,,1,REP,Aaron M SCOTT,349,134,215,0
Clark,0016 JEFFERSONVILLE 04,County Coroner,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,County Coroner,,1,,Under Votes,235,106,129,0
Clark,0016 JEFFERSONVILLE 04,County Commissioner,1,1,REP,Connie SELLERS,191,73,118,0
Clark,0016 JEFFERSONVILLE 04,County Commissioner,1,1,DEM,Katie MORGAN,348,154,194,0
Clark,0016 JEFFERSONVILLE 04,County Commissioner,1,1,LBT,Larry J MAHANEY,23,5,18,0
Clark,0016 JEFFERSONVILLE 04,County Commissioner,1,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,County Commissioner,1,1,,Under Votes,22,8,14,0
Clark,0016 JEFFERSONVILLE 04,County Commissioner,2,1,REP,Jack A COFFMAN SR,199,76,123,0
Clark,0016 JEFFERSONVILLE 04,County Commissioner,2,1,DEM,Laura MAHAN-WILLIAMSON,358,154,204,0
Clark,0016 JEFFERSONVILLE 04,County Commissioner,2,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,County Commissioner,2,1,,Under Votes,27,10,17,0
Clark,0016 JEFFERSONVILLE 04,County Council Member,At Large,3,,Ron BLEVINS SR,136,52,84,0
Clark,0016 JEFFERSONVILLE 04,County Council Member,At Large,3,,Chris FOX,136,54,82,0
Clark,0016 JEFFERSONVILLE 04,County Council Member,At Large,3,,Richard E SNELLING,145,51,94,0
Clark,0016 JEFFERSONVILLE 04,County Council Member,At Large,3,,Jim BREWER,244,104,140,0
Clark,0016 JEFFERSONVILLE 04,County Council Member,At Large,3,,Christina GILKEY,293,130,163,0
Clark,0016 JEFFERSONVILLE 04,County Council Member,At Large,3,,Don VOGEL,217,101,116,0
Clark,0016 JEFFERSONVILLE 04,County Council Member,At Large,3,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,County Council Member,At Large,3,,Under Votes,581,228,353,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,2,1,,Tony HALL,93,27,66,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,2,1,,James (Andre) HEAL,38,15,23,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,2,1,,Katie (HUTCH) HUTCHINSON,292,115,177,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,2,1,,Over Votes,4,2,2,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,2,1,,Under Votes,157,81,76,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,5,1,,Chelsea CRUMP,307,121,186,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,5,1,,Over Votes,1,1,0,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,5,1,,Under Votes,171,85,86,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,6,1,,Keith W FREEMAN,351,122,229,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,6,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,6,1,,Under Votes,233,118,115,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,7,1,,Teresa BOTTORFF-PERKINS,375,138,237,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,7,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Greater Clark School Board,7,1,,Under Votes,209,102,107,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Rush,,1,,Yes,301,109,192,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Rush,,1,,No,154,72,82,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Rush,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Rush,,1,,Under Votes,129,59,70,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Massa,,1,,Yes,240,87,153,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Massa,,1,,No,204,85,119,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Massa,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Massa,,1,,Under Votes,140,68,72,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Molter,,1,,Yes,247,85,162,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Molter,,1,,No,192,84,108,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Molter,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,IN Supreme Court-Molter,,1,,Under Votes,145,71,74,0
Clark,0016 JEFFERSONVILLE 04,Court of Appeals Dist 1-Foley,,1,,Yes,258,98,160,0
Clark,0016 JEFFERSONVILLE 04,Court of Appeals Dist 1-Foley,,1,,No,180,71,109,0
Clark,0016 JEFFERSONVILLE 04,Court of Appeals Dist 1-Foley,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Court of Appeals Dist 1-Foley,,1,,Under Votes,146,71,75,0
Clark,0016 JEFFERSONVILLE 04,Court of Appeals Dist 4-Pyle III,,1,,Yes,263,94,169,0
Clark,0016 JEFFERSONVILLE 04,Court of Appeals Dist 4-Pyle III,,1,,No,174,74,100,0
Clark,0016 JEFFERSONVILLE 04,Court of Appeals Dist 4-Pyle III,,1,,Over Votes,0,0,0,0
Clark,0016 JEFFERSONVILLE 04,Court of Appeals Dist 4-Pyle III,,1,,Under Votes,147,72,75,0
Clark,0017 JEFFERSONVILLE 05,Registered Voters,,,,,1023,,,
Clark,0017 JEFFERSONVILLE 05,Ballots Cast,,,,,480,194,285,1
Clark,0017 JEFFERSONVILLE 05,Public Question-Const Amendment,,1,,Yes,162,69,93,0
Clark,0017 JEFFERSONVILLE 05,Public Question-Const Amendment,,1,,No,172,70,102,0
Clark,0017 JEFFERSONVILLE 05,Public Question-Const Amendment,,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,Public Question-Const Amendment,,1,,Under Votes,146,55,90,1
Clark,0017 JEFFERSONVILLE 05,Straight Party,,1,REP,Republican,76,31,45,0
Clark,0017 JEFFERSONVILLE 05,Straight Party,,1,DEM,Democratic,119,57,62,0
Clark,0017 JEFFERSONVILLE 05,Straight Party,,1,LBT,Libertarian,1,1,0,0
Clark,0017 JEFFERSONVILLE 05,Straight Party,,1,WTP,We The People,1,0,1,0
Clark,0017 JEFFERSONVILLE 05,Straight Party,,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,Straight Party,,1,,Under Votes,283,105,177,1
Clark,0017 JEFFERSONVILLE 05,President,,1,REP,Donald J. TRUMP / JD VANCE,192,73,119,0
Clark,0017 JEFFERSONVILLE 05,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,275,118,156,1
Clark,0017 JEFFERSONVILLE 05,President,,1,LBT,Chase OLIVER / Mike terr MAAT,3,0,3,0
Clark,0017 JEFFERSONVILLE 05,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,6,3,3,0
Clark,0017 JEFFERSONVILLE 05,President,,1,,Write-In,2,0,2,0
Clark,0017 JEFFERSONVILLE 05,President,,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,President,,1,,Under Votes,2,0,2,0
Clark,0017 JEFFERSONVILLE 05,U.S. Senate,,1,REP,Jim BANKS,173,67,105,1
Clark,0017 JEFFERSONVILLE 05,U.S. Senate,,1,DEM,Valerie McCRAY,277,117,160,0
Clark,0017 JEFFERSONVILLE 05,U.S. Senate,,1,LBT,Andrew HORNING,15,2,13,0
Clark,0017 JEFFERSONVILLE 05,U.S. Senate,,1,,Write-In,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,U.S. Senate,,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,U.S. Senate,,1,,Under Votes,15,8,7,0
Clark,0017 JEFFERSONVILLE 05,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,176,68,108,0
Clark,0017 JEFFERSONVILLE 05,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,280,117,163,0
Clark,0017 JEFFERSONVILLE 05,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,12,5,7,0
Clark,0017 JEFFERSONVILLE 05,Governor,,1,,Write-In,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,Governor,,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,Governor,,1,,Under Votes,12,4,7,1
Clark,0017 JEFFERSONVILLE 05,Attorney General,,1,REP,Todd ROKITA,179,71,108,0
Clark,0017 JEFFERSONVILLE 05,Attorney General,,1,DEM,Destiny WELLS,277,113,164,0
Clark,0017 JEFFERSONVILLE 05,Attorney General,,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,Attorney General,,1,,Under Votes,24,10,13,1
Clark,0017 JEFFERSONVILLE 05,U.S. House,9,1,REP,Erin HOUCHIN,175,64,111,0
Clark,0017 JEFFERSONVILLE 05,U.S. House,9,1,DEM,Timothy (Tim) PECK,264,112,152,0
Clark,0017 JEFFERSONVILLE 05,U.S. House,9,1,LBT,Russell (Russ) BROOKSBANK,17,7,10,0
Clark,0017 JEFFERSONVILLE 05,U.S. House,9,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,U.S. House,9,1,,Under Votes,24,11,12,1
Clark,0017 JEFFERSONVILLE 05,State House,71,1,REP,Scott HAWKINS,166,63,102,1
Clark,0017 JEFFERSONVILLE 05,State House,71,1,DEM,Wendy DANT CHESSER,278,118,160,0
Clark,0017 JEFFERSONVILLE 05,State House,71,1,LBT,Gregory T (Greg) HERTZSCH,22,6,16,0
Clark,0017 JEFFERSONVILLE 05,State House,71,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,State House,71,1,,Under Votes,14,7,7,0
Clark,0017 JEFFERSONVILLE 05,Circuit Court Judge,1,1,REP,Nick KARAFFA,250,95,155,0
Clark,0017 JEFFERSONVILLE 05,Circuit Court Judge,1,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,Circuit Court Judge,1,1,,Under Votes,230,99,130,1
Clark,0017 JEFFERSONVILLE 05,Circuit Court Judge,4,1,REP,Lisa G REGER,195,72,123,0
Clark,0017 JEFFERSONVILLE 05,Circuit Court Judge,4,1,DEM,Dustin T WHITE,257,109,148,0
Clark,0017 JEFFERSONVILLE 05,Circuit Court Judge,4,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,Circuit Court Judge,4,1,,Under Votes,28,13,14,1
Clark,0017 JEFFERSONVILLE 05,Circuit Court Judge,5,1,,Over Votes,0,0,0,0
Clark,0017 JEFFERSONVILLE 05,Circuit Court Judge,5,1,,Under Votes,228,100,127,1
