county,office,district,candidate,party,votes
Fayette,Judge Of The Superior Court,Fayette County,Bette Jo Friend Jones,Republican,4045
Fayette,State Convention Delegate,Fayette County,Arleen A Boughner,Democratic,0
Fayette,State Convention Delegate,Fayette County,Brian Lee Gilbert,Democratic,0
Fayette,State Convention Delegate,Fayette County,Dale E Lanning,Democratic,0
Fayette,State Convention Delegate,Fayette County,Nancy D Lengle,Democratic,0
Fayette,State Convention Delegate,Fayette County,Jeffrey S Locke,Democratic,0
Fayette,State Convention Delegate,Fayette County,Mary Anne Morris,Democratic,0
Fayette,State Convention Delegate,Fayette County,Timothy H Rose,Democratic,0
Fayette,State Convention Delegate,Fayette County,Donna S Schroeder,Democratic,0
Fayette,State Convention Delegate,Fayette County,Barry A Welsh,Democratic,0
Fayette,State Convention Delegate,Fayette County,T Scott Bevington,Republican,0
Fayette,State Convention Delegate,Fayette County,Sharon A Cloud,Republican,0
Fayette,State Convention Delegate,Fayette County,James B Gerni,Republican,0
Fayette,State Convention Delegate,Fayette County,Jacqueline A Jacki Hill,Republican,0
Fayette,State Convention Delegate,Fayette County,Martha M Jessop,Republican,0
Fayette,State Convention Delegate,Fayette County,Leota King,Republican,0
Fayette,State Convention Delegate,Fayette County,Michael G Langley,Republican,0
Fayette,State Convention Delegate,Fayette County,Lisa K Sembach,Republican,0
Floyd,President,,Barack Obama,Democratic,16263
Floyd,President,,Bob Barr,Libertarian,308
Floyd,President,,John Mccain,Republican,19957
Floyd,President,,Darrell L Castle,Constitution,0
Floyd,President,,Cynthia A Mckinney,Green,0
Floyd,President,,Michael L Faith,Americas Independent,0
Floyd,President,,Chuck Baldwin,Independent,4
Floyd,President,,Lawson Mitchell Bone,Independent,0
Floyd,President,,Kevin Mottus,Independent,0
Floyd,President,,Ralph Nader,Independent,5
Floyd,President,,John Leroy Plemons,Independent,0
Floyd,President,,"""Lou"" Kujawski",Republican,0
Floyd,President,,Brian Moore,Socialist,0
Floyd,Governor,,Jill Long Thompson,Democratic,13020
Floyd,Governor,,Andy Horning,Libertarian,576
Floyd,Governor,,Mitchell E Daniels,Republican,22471
Floyd,Governor,,Timothy Lee Frye,Independent,0
Floyd,Governor,,Christopher Stried,Independent,0
Floyd,Attorney General,,Linda Pence,Democratic,15335
Floyd,Attorney General,,Greg Zoeller,Republican,19270
Floyd,Superintendent Of Public Instruction,,Richard D Wood,Democratic,14690
Floyd,Superintendent Of Public Instruction,,Tony Bennett,Republican,19743
Floyd,Superintendent Of Public Instruction,,Kevin R Brown,Democratic,0
Floyd,U.S. House,9,Baron P Hill,Democratic,19987
Floyd,U.S. House,9,D Eric Schansberg,Libertarian,1235
Floyd,U.S. House,9,Michael E Sodrel,Republican,15030
Floyd,State House,70,Paul J Robertson,Democratic,3044
Floyd,State House,70,Robert T Hunt,Republican,2717
Floyd,State House,72,William C Cochran,Democratic,14687
Floyd,State House,72,Edward D Clere,Republican,14869
Floyd,Judge Of The Superior Court,"Floyd County, No. 1",Susan L Orth,Democratic,25305
Floyd,Judge Of The Superior Court,"Floyd County, No. 2",Glenn G Hancock,Democratic,20610
Floyd,Judge Of The Superior Court,"Floyd County, No. 2",Christopher B Lane,Republican,14330
Floyd,Judge Of The Superior Court,"Floyd County, No. 3",Maria Denise Granger,Democratic,18838
Floyd,Judge Of The Superior Court,"Floyd County, No. 3",Richard R Fox,Republican,16137
Floyd,State Convention Delegate,Floyd County,Adam T Dickey,Democratic,0
Floyd,State Convention Delegate,Floyd County,Douglas B England,Democratic,0
Floyd,State Convention Delegate,Floyd County,Michelle R England,Democratic,0
Floyd,State Convention Delegate,Floyd County,Harriet Goldberg,Democratic,0
Floyd,State Convention Delegate,Floyd County,Maury Goldberg,Democratic,0
Floyd,State Convention Delegate,Floyd County,Mark Eugene Kessans,Democratic,0
Floyd,State Convention Delegate,Floyd County,Linda S Moeller,Democratic,0
Floyd,State Convention Delegate,Floyd County,Warren V Nash,Democratic,0
Floyd,State Convention Delegate,Floyd County,Joe Schindler,Democratic,0
Floyd,State Convention Delegate,Floyd County,Anthony B Toran,Democratic,0
Floyd,State Convention Delegate,Floyd County,Susan L Williams,Democratic,0
Floyd,State Convention Delegate,Floyd County,Marcey J Wisman,Democratic,0
Floyd,State Convention Delegate,Floyd County,Nicole Yates,Democratic,0
Floyd,State Convention Delegate,Floyd County,Barbara J Zoller,Democratic,0
Floyd,State Convention Delegate,Floyd County,Melanie Adams,Republican,0
Floyd,State Convention Delegate,Floyd County,Harry T Harbison,Republican,0
Floyd,State Convention Delegate,Floyd County,Amy Henderson,Republican,0
Floyd,State Convention Delegate,Floyd County,Keith Henderson,Republican,0
Floyd,State Convention Delegate,Floyd County,Cheryl K Matthews,Republican,0
Floyd,State Convention Delegate,Floyd County,David L Matthews,Republican,0
Floyd,State Convention Delegate,Floyd County,Jennifer Shoemaker,Republican,0
Fountain,President,,Barack Obama,Democratic,3094
Fountain,President,,Bob Barr,Libertarian,158
Fountain,President,,John Mccain,Republican,4158
Fountain,President,,Darrell L Castle,Constitution,0
Fountain,President,,Cynthia A Mckinney,Green,0
Fountain,President,,Michael L Faith,Americas Independent,0
Fountain,President,,Chuck Baldwin,Independent,0
Fountain,President,,Lawson Mitchell Bone,Independent,0
Fountain,President,,Kevin Mottus,Independent,0
Fountain,President,,Ralph Nader,Independent,0
Fountain,President,,John Leroy Plemons,Independent,0
Fountain,President,,"""Lou"" Kujawski",Republican,0
Fountain,President,,Brian Moore,Socialist,0
Fountain,Governor,,Jill Long Thompson,Democratic,2816
Fountain,Governor,,Andy Horning,Libertarian,269
Fountain,Governor,,Mitchell E Daniels,Republican,4350
Fountain,Governor,,Timothy Lee Frye,Independent,0
Fountain,Governor,,Christopher Stried,Independent,0
Fountain,Attorney General,,Linda Pence,Democratic,3252
Fountain,Attorney General,,Greg Zoeller,Republican,3992
Fountain,Superintendent Of Public Instruction,,Richard D Wood,Democratic,3135
Fountain,Superintendent Of Public Instruction,,Tony Bennett,Republican,3981
Fountain,Superintendent Of Public Instruction,,Kevin R Brown,Democratic,0
Fountain,U.S. House,4,Nels Ackerson,Democratic,947
Fountain,U.S. House,4,Steve Buyer,Republican,1497
Fountain,State House,13,Chester F Dobis,Democratic,0
Fountain,State House,13,Joseph M Hero,Republican,0
Fountain,State House,42,F Dale Grubb,Democratic,5976
Fountain,State Convention Delegate,Fountain County,Thomas William Booe,Democratic,0
Fountain,State Convention Delegate,Fountain County,Lucas Nelson White,Democratic,0
Fountain,State Convention Delegate,Fountain County,Sue Ellen White,Democratic,0
Fountain,State Convention Delegate,Fountain County,W Reid Bell,Republican,0
Fountain,State Convention Delegate,Fountain County,Dudley Cruea,Republican,0
Fountain,State Convention Delegate,Fountain County,Mark E Mcgrady,Republican,0
Fountain,State Convention Delegate,Fountain County,Jerry G Quirk,Republican,0
Fountain,State Convention Delegate,Fountain County,Janet Whittington,Republican,0
Fountain,State Convention Delegate,Fountain County,Joe Whittington,Republican,0
Franklin,President,,Barack Obama,Democratic,3404
Franklin,President,,Bob Barr,Libertarian,178
Franklin,President,,John Mccain,Republican,7018
Franklin,President,,Darrell L Castle,Constitution,0
Franklin,President,,Cynthia A Mckinney,Green,1
Franklin,President,,Michael L Faith,Americas Independent,0
Franklin,President,,Chuck Baldwin,Independent,2
Franklin,President,,Lawson Mitchell Bone,Independent,0
Franklin,President,,Kevin Mottus,Independent,0
Franklin,President,,Ralph Nader,Independent,7
Franklin,President,,John Leroy Plemons,Independent,0
Franklin,President,,"""Lou"" Kujawski",Republican,0
Franklin,President,,Brian Moore,Socialist,0
Franklin,Governor,,Jill Long Thompson,Democratic,3674
Franklin,Governor,,Andy Horning,Libertarian,337
Franklin,Governor,,Mitchell E Daniels,Republican,6443
Franklin,Governor,,Timothy Lee Frye,Independent,0
Franklin,Governor,,Christopher Stried,Independent,0
Franklin,Attorney General,,Linda Pence,Democratic,4503
Franklin,Attorney General,,Greg Zoeller,Republican,5524
Franklin,Superintendent Of Public Instruction,,Richard D Wood,Democratic,3816
Franklin,Superintendent Of Public Instruction,,Tony Bennett,Republican,5875
Franklin,Superintendent Of Public Instruction,,Kevin R Brown,Democratic,0
Franklin,U.S. House,6,Barry A Welsh,Democratic,3078
Franklin,U.S. House,6,George T Holland,Libertarian,341
Franklin,U.S. House,6,Mike Pence,Republican,6794
Franklin,State Senator,42,Warren F Goodrich,Democratic,1001
Franklin,State Senator,42,Jean Leising,Republican,2927
Franklin,State House,55,Thomas Knollman,Republican,3343
Franklin,State House,68,Robert J Bischoff,Democratic,2095
Franklin,State House,68,Jud Mcmillin,Republican,2685
Franklin,Judge Of The Circuit Court,Franklin #2 37Th Cir,Tammy R Davis,Democratic,4412
Franklin,Judge Of The Circuit Court,Franklin #2 37Th Cir,Clay M Kellerman,Republican,6160
Franklin,State Convention Delegate,Franklin County,Thomas J O'Connor,Democratic,0
Franklin,State Convention Delegate,Franklin County,Michele Baker,Republican,0
Franklin,State Convention Delegate,Franklin County,Raymond Brad Baker,Republican,0
Franklin,State Convention Delegate,Franklin County,Martha Bergman,Republican,0
Franklin,State Convention Delegate,Franklin County,Brian G Campbell,Republican,0
Franklin,State Convention Delegate,Franklin County,Peggy Glascock,Republican,0
Franklin,State Convention Delegate,Franklin County,Linda Hall,Republican,0
Franklin,State Convention Delegate,Franklin County,Carol L Monroe,Republican,0
Franklin,State Convention Delegate,Franklin County,Rebecca Oglesby,Republican,0
Fulton,President,,Barack Obama,Democratic,3702
Fulton,President,,Bob Barr,Libertarian,154
Fulton,President,,John Mccain,Republican,5147
Fulton,President,,Darrell L Castle,Constitution,0
Fulton,President,,Cynthia A Mckinney,Green,0
Fulton,President,,Michael L Faith,Americas Independent,0
Fulton,President,,Chuck Baldwin,Independent,0
Fulton,President,,Lawson Mitchell Bone,Independent,0
Fulton,President,,Kevin Mottus,Independent,0
Fulton,President,,Ralph Nader,Independent,3
Fulton,President,,John Leroy Plemons,Independent,0
Fulton,President,,"""Lou"" Kujawski",Republican,0
Fulton,President,,Brian Moore,Socialist,0
Fulton,Governor,,Jill Long Thompson,Democratic,3493
Fulton,Governor,,Andy Horning,Libertarian,247
Fulton,Governor,,Mitchell E Daniels,Republican,5309
Fulton,Governor,,Timothy Lee Frye,Independent,0
Fulton,Governor,,Christopher Stried,Independent,0
Fulton,Attorney General,,Linda Pence,Democratic,3796
Fulton,Attorney General,,Greg Zoeller,Republican,4961
Fulton,Superintendent Of Public Instruction,,Richard D Wood,Democratic,3596
Fulton,Superintendent Of Public Instruction,,Tony Bennett,Republican,4965
Fulton,Superintendent Of Public Instruction,,Kevin R Brown,Democratic,0
Fulton,U.S. House,2,Joseph S Donnelly,Democratic,5635
Fulton,U.S. House,2,Mark Vogel,Libertarian,215
Fulton,U.S. House,2,Luke Wayne Puckett,Republican,3132
Fulton,State Senator,18,Linda L Klinck,Democratic,3724
Fulton,State Senator,18,Randall Head,Republican,5108
Fulton,State House,16,"William R Reutebuch, Jr.",Democratic,3479
Fulton,State House,16,Douglas L Gutwein,Republican,4452
Fulton,State House,17,Nancy Dembowski,Democratic,0
Fulton,State House,17,Mark Mackillop,Republican,0
Fulton,State House,23,William C Friend,Republican,606
Fulton,Judge Of The Circuit Court,Fulton 41St Circuit,Arthur Christopher Lee,Democratic,5574
Fulton,Judge Of The Circuit Court,Fulton 41St Circuit,Richard A Brown,Republican,3347
Fulton,State Convention Delegate,Fulton County,Gretchen M Gearhart,Democratic,0
Fulton,State Convention Delegate,Fulton County,Timothy D Gearhart,Democratic,0
Fulton,State Convention Delegate,Fulton County,Robert E Peterson,Democratic,0
Fulton,State Convention Delegate,Fulton County,Daniel L Walsh,Democratic,0
Fulton,State Convention Delegate,Fulton County,Perry D Coplen,Republican,0
Fulton,State Convention Delegate,Fulton County,Chad Hartzler,Republican,0
Fulton,State Convention Delegate,Fulton County,Sandra Hazel,Republican,0
Fulton,State Convention Delegate,Fulton County,Kaleen Krom,Republican,0
Gibson,President,,Barack Obama,Democratic,6455
Gibson,President,,Bob Barr,Libertarian,186
Gibson,President,,John Mccain,Republican,8449
Gibson,President,,Darrell L Castle,Constitution,1
Gibson,President,,Cynthia A Mckinney,Green,0
Gibson,President,,Michael L Faith,Americas Independent,0
Gibson,President,,Chuck Baldwin,Independent,3
Gibson,President,,Lawson Mitchell Bone,Independent,0
Gibson,President,,Kevin Mottus,Independent,0
Gibson,President,,Ralph Nader,Independent,1
Gibson,President,,John Leroy Plemons,Independent,0
Gibson,President,,"""Lou"" Kujawski",Republican,0
Gibson,President,,Brian Moore,Socialist,0
Gibson,Governor,,Jill Long Thompson,Democratic,5757
Gibson,Governor,,Andy Horning,Libertarian,270
Gibson,Governor,,Mitchell E Daniels,Republican,9087
Gibson,Governor,,Timothy Lee Frye,Independent,0
Gibson,Governor,,Christopher Stried,Independent,0
Gibson,Attorney General,,Linda Pence,Democratic,6980
Gibson,Attorney General,,Greg Zoeller,Republican,7595
Gibson,Superintendent Of Public Instruction,,Richard D Wood,Democratic,7274
Gibson,Superintendent Of Public Instruction,,Tony Bennett,Republican,6971
Gibson,Superintendent Of Public Instruction,,Kevin R Brown,Democratic,0
Gibson,U.S. House,8,Brad Ellsworth,Democratic,9948
Gibson,U.S. House,8,Gregory J Goode,Republican,5154
Gibson,State House,64,Kreg Battles,Democratic,9697
Gibson,State Convention Delegate,Gibson County,"Cecil R Bob Allen, Jr.",Democratic,0
Gibson,State Convention Delegate,Gibson County,William H Brown,Democratic,0
Gibson,State Convention Delegate,Gibson County,Beverly A Coker,Democratic,0
Gibson,State Convention Delegate,Gibson County,Ron Coker,Democratic,0
Gibson,State Convention Delegate,Gibson County,Beth Ann Mayfield,Democratic,0
Gibson,State Convention Delegate,Gibson County,Charlie Mayfield,Democratic,0
Gibson,State Convention Delegate,Gibson County,Jarmon L Perkins,Democratic,0
Gibson,State Convention Delegate,Gibson County,Shirley V Rhodes,Democratic,0
Gibson,State Convention Delegate,Gibson County,Lynn Rowe,Democratic,0
Gibson,State Convention Delegate,Gibson County,Robert Rowe,Democratic,0
Gibson,State Convention Delegate,Gibson County,Billy G Wright,Democratic,0
Gibson,State Convention Delegate,Gibson County,Elizabeth A Wright,Democratic,0
Gibson,State Convention Delegate,Gibson County,Ernest R Ernie Dillard,Republican,0
Gibson,State Convention Delegate,Gibson County,Ray Falls,Republican,0
Gibson,State Convention Delegate,Gibson County,William Bill Mcconnell,Republican,0
Gibson,State Convention Delegate,Gibson County,Michael W Stevenson,Republican,0
Gibson,State Convention Delegate,Gibson County,Charles A Strunk,Republican,0
Grant,President,,Barack Obama,Democratic,11293
Grant,President,,Bob Barr,Libertarian,254
Grant,President,,John Mccain,Republican,14734
Grant,President,,Darrell L Castle,Constitution,0
Grant,President,,Cynthia A Mckinney,Green,1
Grant,President,,Michael L Faith,Americas Independent,0
Grant,President,,Chuck Baldwin,Independent,11
Grant,President,,Lawson Mitchell Bone,Independent,0
Grant,President,,Kevin Mottus,Independent,0
Grant,President,,Ralph Nader,Independent,6
Grant,President,,John Leroy Plemons,Independent,0
Grant,President,,"""Lou"" Kujawski",Republican,0
Grant,President,,Brian Moore,Socialist,0
Grant,Governor,,Jill Long Thompson,Democratic,9431
Grant,Governor,,Andy Horning,Libertarian,462
Grant,Governor,,Mitchell E Daniels,Republican,16006
Grant,Governor,,Timothy Lee Frye,Independent,0
Grant,Governor,,Christopher Stried,Independent,0
Grant,Attorney General,,Linda Pence,Democratic,11313
Grant,Attorney General,,Greg Zoeller,Republican,13648
Grant,Superintendent Of Public Instruction,,Richard D Wood,Democratic,10850
Grant,Superintendent Of Public Instruction,,Tony Bennett,Republican,13485
Grant,Superintendent Of Public Instruction,,Kevin R Brown,Democratic,0
Grant,U.S. House,5,Mary Etta Ruley,Democratic,9984
Grant,U.S. House,5,Dan Burton,Republican,15145
Grant,State House,18,David A Wolkins,Republican,0
Grant,State House,30,Ron Herrell,Democratic,0
Grant,State House,30,Jason C Miller,Republican,0
Grant,State House,31,Joseph R Pearson,Democratic,7673
Grant,State House,31,Timothy W Harris,Republican,7475
Grant,State House,32,P Eric Turner,Republican,7154
Grant,Judge Of The Superior Court,"Grant County, No. 1",Jeffrey Dean Todd,Republican,17914
Grant,Judge Of The Superior Court,"Grant County, No. 3",Warren Haas,Republican,17857
Grant,State Convention Delegate,Grant County,Susan R Althouse,Democratic,0
Grant,State Convention Delegate,Grant County,Clayton Andrick,Democratic,0
Grant,State Convention Delegate,Grant County,Darryl Blackwell,Democratic,0
Grant,State Convention Delegate,Grant County,Vicky L Blackwell,Democratic,0
Grant,State Convention Delegate,Grant County,Lucinda Cindy June Caudill,Democratic,0
Grant,State Convention Delegate,Grant County,Emilie Gilbert,Democratic,0
Grant,State Convention Delegate,Grant County,Roberta Klein,Democratic,0
Grant,State Convention Delegate,Grant County,Larry E Manship,Democratic,0
Grant,State Convention Delegate,Grant County,Jody Mauller,Democratic,0
Grant,State Convention Delegate,Grant County,"Robert Sanchez, Jr.",Democratic,0
Grant,State Convention Delegate,Grant County,Tresa Baker,Republican,0
Grant,State Convention Delegate,Grant County,Mark E Bardsley,Republican,0
Grant,State Convention Delegate,Grant County,Myron Brankle,Republican,0
Grant,State Convention Delegate,Grant County,Patrick Brown,Republican,0
Grant,State Convention Delegate,Grant County,Bryce G Coryea,Republican,0
Grant,State Convention Delegate,Grant County,Jeremy Diller,Republican,0
Grant,State Convention Delegate,Grant County,J Mark Florence,Republican,0
Grant,State Convention Delegate,Grant County,Kenneth A Hussong,Republican,0
Grant,State Convention Delegate,Grant County,John A Lawson,Republican,0
Grant,State Convention Delegate,Grant County,Ron Mcvay,Republican,0
Grant,State Convention Delegate,Grant County,Pam Rickey,Republican,0
Grant,State Convention Delegate,Grant County,Jerry W Shull,Republican,0
Grant,State Convention Delegate,Grant County,Gregory Thompson,Republican,0
Greene,President,,Barack Obama,Democratic,5709
Greene,President,,Bob Barr,Libertarian,224
Greene,President,,John Mccain,Republican,7691
Greene,President,,Darrell L Castle,Constitution,0
Greene,President,,Cynthia A Mckinney,Green,0
Greene,President,,Michael L Faith,Americas Independent,0
Greene,President,,Chuck Baldwin,Independent,3
Greene,President,,Lawson Mitchell Bone,Independent,0
Greene,President,,Kevin Mottus,Independent,0
Greene,President,,Ralph Nader,Independent,2
Greene,President,,John Leroy Plemons,Independent,0
Greene,President,,"""Lou"" Kujawski",Republican,0
Greene,President,,Brian Moore,Socialist,0
Greene,Governor,,Jill Long Thompson,Democratic,6261
Greene,Governor,,Andy Horning,Libertarian,464
Greene,Governor,,Mitchell E Daniels,Republican,6756
Greene,Governor,,Timothy Lee Frye,Independent,0
Greene,Governor,,Christopher Stried,Independent,0
Greene,Attorney General,,Linda Pence,Democratic,5694
Greene,Attorney General,,Greg Zoeller,Republican,7107
Greene,Superintendent Of Public Instruction,,Richard D Wood,Democratic,5765
Greene,Superintendent Of Public Instruction,,Tony Bennett,Republican,6678
Greene,Superintendent Of Public Instruction,,Kevin R Brown,Democratic,0
Greene,U.S. House,8,Brad Ellsworth,Democratic,8064
Greene,U.S. House,8,Gregory J Goode,Republican,5356
Greene,State House,45,Richard A Marshall,Democratic,1899
Greene,State House,45,Bruce A Borders,Republican,3378
Greene,State House,62,Sandra Blanton,Democratic,4101
Greene,State House,62,Daniel Brook Tarr,Republican,2989
Greene,Judge Of The Superior Court,Greene County,Andrew Jacob Fish,Democratic,6098
Greene,Judge Of The Superior Court,Greene County,Dena Benham Martin,Republican,7299
Greene,State Convention Delegate,Greene County,Michael R Hennette,Democratic,0
Greene,State Convention Delegate,Greene County,Rita S Hennette,Democratic,0
Greene,State Convention Delegate,Greene County,Thomas A Jochim,Democratic,0
Greene,State Convention Delegate,Greene County,Tommy L Jones,Democratic,0
Greene,State Convention Delegate,Greene County,Jeff Lehman,Democratic,0
Greene,State Convention Delegate,Greene County,Mary Puntney,Democratic,0
Greene,State Convention Delegate,Greene County,Roy L Sr Terrell,Democratic,0
Greene,State Convention Delegate,Greene County,Randall L Brown,Republican,0
Greene,State Convention Delegate,Greene County,"Cherryl A ""Charlie"" Clark",Republican,0
Greene,State Convention Delegate,Greene County,Tim May,Republican,0
Greene,State Convention Delegate,Greene County,Sally G Neill,Republican,0
Greene,State Convention Delegate,Greene County,Willard G Neill,Republican,0
Greene,State Convention Delegate,Greene County,Sandra Parkes-May,Republican,0
Greene,State Convention Delegate,Greene County,Donald Otto Prow,Republican,0
Greene,State Convention Delegate,Greene County,Bob Smiley,Republican,0
Greene,State Convention Delegate,Greene County,Lavon Yoho,Republican,0
Greene,State Convention Delegate,Greene County,Pamela Yoho,Republican,0
Hamilton,President,,Barack Obama,Democratic,49704
Hamilton,President,,Bob Barr,Libertarian,874
Hamilton,President,,John Mccain,Republican,78401
Hamilton,President,,Darrell L Castle,Constitution,6
Hamilton,President,,Cynthia A Mckinney,Green,3
Hamilton,President,,Michael L Faith,Americas Independent,0
Hamilton,President,,Chuck Baldwin,Independent,52
Hamilton,President,,Lawson Mitchell Bone,Independent,0
Hamilton,President,,Kevin Mottus,Independent,0
Hamilton,President,,Ralph Nader,Independent,24
Hamilton,President,,John Leroy Plemons,Independent,0
Hamilton,President,,"""Lou"" Kujawski",Republican,0
Hamilton,President,,Brian Moore,Socialist,0
Hamilton,Governor,,Jill Long Thompson,Democratic,19442
Hamilton,Governor,,Andy Horning,Libertarian,1862
Hamilton,Governor,,Mitchell E Daniels,Republican,106574
Hamilton,Governor,,Timothy Lee Frye,Independent,0
Hamilton,Governor,,Christopher Stried,Independent,1
Hamilton,Attorney General,,Linda Pence,Democratic,37212
Hamilton,Attorney General,,Greg Zoeller,Republican,85661
Hamilton,Superintendent Of Public Instruction,,Richard D Wood,Democratic,35636
Hamilton,Superintendent Of Public Instruction,,Tony Bennett,Republican,84217
Hamilton,Superintendent Of Public Instruction,,Kevin R Brown,Democratic,0
Hamilton,U.S. House,5,Mary Etta Ruley,Democratic,38913
Hamilton,U.S. House,5,Dan Burton,Republican,84930
Hamilton,State Senator,20,Howard Luke Kenley,Republican,44566
Hamilton,State Senator,30,Todd S Degroff,Democratic,4312
Hamilton,State Senator,30,Steve Keltner,Libertarian,739
Hamilton,State Senator,30,Teresa Lubbers,Republican,10114
Hamilton,State House,24,"Timothy J Banter, Jr.",Democratic,0
Hamilton,State House,24,Richard W Mcclain,Republican,0
Hamilton,State House,29,Joseph L Weingarten,Democratic,13571
Hamilton,State House,29,Kathy Kreag Richardson,Republican,31906
Hamilton,State House,32,P Eric Turner,Republican,3125
Hamilton,State House,37,Scott E Reske,Democratic,0
Hamilton,State House,37,Roofer Robert Jozwiak,Libertarian,0
Hamilton,State House,37,Kelly S Gaskill,Republican,0
Hamilton,State House,39,"Alvin E Skoog, Jr.",Democratic,10599
Hamilton,State House,39,Gerald Torr,Republican,25789
Hamilton,State House,88,Terry Sr Gingles,Democratic,1273
Hamilton,State House,88,Brian C Bosma,Republican,4443
Hamilton,Judge Of The Circuit Court,Hamilton 24Th Circuit,Paul A Felix,Republican,101502
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 3",William J Hughes,Republican,101700
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 4",James Richard Campbell,Republican,101224
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 5",Wayne A Sturtevant,Republican,101214
Hamilton,State Convention Delegate,Hamilton County,Kerry V Armstrong,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Linda K Bragg,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Keith Clock,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Jeff Curts,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Cynthia Daniels,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Gregory Daniels,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Nellie Daniels,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Kiahna W Davis,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Douglas Dejarnatt,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Janet Dejarnatt,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Brienne M Delaney,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Dee Delaney,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Julie L Fernatt,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Amanda Figolah,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Rich Frankhouser,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Darin Patrick Griesey,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Greg Marchant,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,B Keith Palmertree,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Geri Piedmonte,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Christy Poturkovic,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Gregory A Purvis,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Mary Ray,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Christian Renner,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,J Renner,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Arnold Scott,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Arnold Scott,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Arnold Scott,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Sylvia M Trotter,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Sarann Klain Warner,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Joseph L Weingarten,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Lonnie M Whitehead,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Henry Winckler,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Greg Bowers,Republican,0
Hamilton,State Convention Delegate,Hamilton County,James E Bredensteiner,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Ronald E Carter,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Michael Colby,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Andy Cook,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Diana L Cordray,Republican,0
Hamilton,State Convention Delegate,Hamilton County,David E Cox,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Woody Cumbie,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Gregory Daniels,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Robert Lloyd Davis,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Mary Eckard,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Peter Emigh,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Eric N Engebretson,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Gary P Goodin,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Gary P Goodin,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Cindy J Gossard,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Joe Griffiths,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Douglas Haney,Republican,0
Hamilton,State Convention Delegate,Hamilton County,John B Hart,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Ford Hebner,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Diane Hedges-Darlin,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jeff Heinzmann,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Suzanne Heinzmann,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Timothy M Hensel,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Todd M Hockemeyer,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Emily A Holt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Steven A Holt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Matthew Jarrett,Republican,0
