county,office,district,candidate,party,votes
Floyd,Clerk Of The Circuit Court,Floyd County,Eugenea Jeannie Freiberger,Democratic,11420
Floyd,County Auditor,Floyd County,Teresa Plaiss,Democratic,11476
Floyd,County Sheriff,Floyd County,Randy Hubbard,Democratic,9838
Floyd,County Assessor,Floyd County,Brenda Egge,Democratic,11641
Floyd,State Convention Delegate,Floyd County,Everett E Bickers,Republican,0
Floyd,State Convention Delegate,Floyd County,Kevin Boehnlein,Republican,0
Floyd,State Convention Delegate,Floyd County,Kristen Boehnlein,Republican,0
Floyd,State Convention Delegate,Floyd County,Alberta L Dyer,Republican,0
Floyd,State Convention Delegate,Floyd County,Warren Dyer,Republican,0
Floyd,State Convention Delegate,Floyd County,Harry J Harbison,Republican,0
Floyd,State Convention Delegate,Floyd County,Keith Henderson,Republican,0
Floyd,State Convention Delegate,Floyd County,Donald R Loughmiller,Republican,0
Floyd,State Convention Delegate,Floyd County,Mary Lou Loughmiller,Republican,0
Floyd,State Convention Delegate,Floyd County,Mary Jane Morgan,Republican,0
Floyd,State Convention Delegate,Floyd County,Patrick O'Rear,Republican,0
Floyd,State Convention Delegate,Floyd County,Brenda Oeffinger,Republican,0
Floyd,State Convention Delegate,Floyd County,Regina Overton,Republican,0
Floyd,State Convention Delegate,Floyd County,Lucille Pearcy,Republican,0
Floyd,State Convention Delegate,Floyd County,"Carl Pearcy, Jr.",Republican,0
Floyd,State Convention Delegate,Floyd County,Carl Sr Pearcy,Republican,0
Floyd,State Convention Delegate,Floyd County,Virginia Perkins,Republican,0
Floyd,State Convention Delegate,Floyd County,Diana Stewart,Republican,0
Floyd,State Convention Delegate,Floyd County,Alice N Stocker,Republican,0
Floyd,State Convention Delegate,Floyd County,Dolores Von Allmen,Republican,0
Floyd,State Convention Delegate,Floyd County,Juanita Zeller,Republican,0
Floyd,State Convention Delegate,Floyd County,"Albert W Zeller, Jr.",Republican,0
Floyd,State Convention Delegate,Floyd County,Brian J Zipperle,Republican,0
Fountain,Secretary Of State,,John Fernandez,Democratic,2345
Fountain,Secretary Of State,,Rebecca Sink-Burris,Libertarian,275
Fountain,Secretary Of State,,Todd Rokita,Republican,3526
Fountain,Auditor Of State,,Barbara Huston,Democratic,2328
Fountain,Auditor Of State,,Bruce A Parisi,Libertarian,178
Fountain,Auditor Of State,,Connie K Nass,Republican,3590
Fountain,Treasurer Of State,,Day Smith,Democratic,2103
Fountain,Treasurer Of State,,Sam Goldstein,Libertarian,316
Fountain,Treasurer Of State,,Tim Berry,Republican,3667
Fountain,Clerk Of The Supreme Court,,Jon Bond,Democratic,2120
Fountain,Clerk Of The Supreme Court,,Lisa L Tennies,Libertarian,283
Fountain,Clerk Of The Supreme Court,,Brian Bishop,Republican,3661
Fountain,U.S. House,4,Bill Abbott,Democratic,591
Fountain,U.S. House,4,Jerry L Susong,Libertarian,41
Fountain,U.S. House,4,Steve Buyer,Republican,1468
Fountain,State Senator,23,Joseph W Harrison,Republican,4633
Fountain,State House,13,Chester F Dobis,Democratic,0
Fountain,State House,13,Anthony S Azcona,Republican,0
Fountain,State House,42,F Dale Grubb,Democratic,3615
Fountain,State House,42,Patti Smith,Republican,2545
Fountain,Prosecuting Attorney,Fountain 61St Circuit,"Richard L Rennick, Jr.",Democratic,3129
Fountain,Prosecuting Attorney,Fountain 61St Circuit,Mark E Mcgrady,Republican,3167
Fountain,Clerk Of The Circuit Court,Fountain County,Mariann Martin,Republican,4998
Fountain,County Recorder,Fountain County,Brenda Holycross,Republican,4884
Fountain,County Sheriff,Fountain County,Robert D Bobby Bass,Republican,3581
Fountain,County Assessor,Fountain County,Sandra Whitaker,Republican,4847
Fountain,State Convention Delegate,Fountain County,Douglas F Shelby,Democratic,0
Fountain,State Convention Delegate,Fountain County,W Reid Bell,Republican,0
Fountain,State Convention Delegate,Fountain County,Dudley Cruea,Republican,0
Fountain,State Convention Delegate,Fountain County,Mariann Martin,Republican,0
Fountain,State Convention Delegate,Fountain County,Mary Ann Martin,Republican,0
Fountain,State Convention Delegate,Fountain County,Carol P Morrison,Republican,0
Fountain,State Convention Delegate,Fountain County,Lola Mae Simmerman,Republican,0
Fountain,State Convention Delegate,Fountain County,Patti Smith,Republican,0
Fountain,State Convention Delegate,Fountain County,Joe Whitaker,Republican,0
Fountain,State Convention Delegate,Fountain County,Ruthann Yater,Republican,0
Fountain,State Convention Delegate,Fountain County,Dolly P Zollars-Ingalsbe,Republican,0
Franklin,Secretary Of State,,John Fernandez,Democratic,2717
Franklin,Secretary Of State,,Rebecca Sink-Burris,Libertarian,389
Franklin,Secretary Of State,,Todd Rokita,Republican,3346
Franklin,Auditor Of State,,Barbara Huston,Democratic,2763
Franklin,Auditor Of State,,Bruce A Parisi,Libertarian,236
Franklin,Auditor Of State,,Connie K Nass,Republican,3396
Franklin,Treasurer Of State,,Day Smith,Democratic,2588
Franklin,Treasurer Of State,,Sam Goldstein,Libertarian,333
Franklin,Treasurer Of State,,Tim Berry,Republican,3474
Franklin,Clerk Of The Supreme Court,,Jon Bond,Democratic,2327
Franklin,Clerk Of The Supreme Court,,Lisa L Tennies,Libertarian,317
Franklin,Clerk Of The Supreme Court,,Brian Bishop,Republican,3776
Franklin,U.S. House,6,Melina Ann Fox,Democratic,2762
Franklin,U.S. House,6,Doris Robertson,Libertarian,145
Franklin,U.S. House,6,Mike Pence,Republican,3756
Franklin,State Senator,27,Allen E Paul,Republican,0
Franklin,State House,55,David L Nicholson,Democratic,771
Franklin,State House,55,Robert A Hoffman,Republican,1780
Franklin,State House,68,Robert J Bischoff,Democratic,2253
Franklin,State House,68,John R Keeton,Republican,1091
Franklin,Prosecuting Attorney,Franklin 37Th Circuit,Melvin F Wilhelm,Democratic,4044
Franklin,Prosecuting Attorney,Franklin 37Th Circuit,"Hubert Branstetter, Jr.",Republican,2941
Franklin,Clerk Of The Circuit Court,Franklin County,Marlene R Flaspohler,Democratic,4223
Franklin,County Auditor,Franklin County,Carol L Monroe,Republican,5235
Franklin,County Sheriff,Franklin County,Dale Maxie,Democratic,3821
Franklin,County Coroner,Franklin County,Ricky L Rick Gill,Democratic,3618
Franklin,County Assessor,Franklin County,Sharon K Halcomb,Democratic,5270
Franklin,State Convention Delegate,Franklin County,Charles J Helms,Democratic,0
Franklin,State Convention Delegate,Franklin County,James Jim Sauerland,Democratic,0
Franklin,State Convention Delegate,Franklin County,Rebecca Oglesby,Republican,0
Fulton,Secretary Of State,,John Fernandez,Democratic,2536
Fulton,Secretary Of State,,Rebecca Sink-Burris,Libertarian,250
Fulton,Secretary Of State,,Todd Rokita,Republican,3807
Fulton,Auditor Of State,,Barbara Huston,Democratic,2198
Fulton,Auditor Of State,,Bruce A Parisi,Libertarian,233
Fulton,Auditor Of State,,Connie K Nass,Republican,4116
Fulton,Treasurer Of State,,Day Smith,Democratic,2009
Fulton,Treasurer Of State,,Sam Goldstein,Libertarian,305
Fulton,Treasurer Of State,,Tim Berry,Republican,4237
Fulton,Clerk Of The Supreme Court,,Jon Bond,Democratic,2091
Fulton,Clerk Of The Supreme Court,,Lisa L Tennies,Libertarian,329
Fulton,Clerk Of The Supreme Court,,Brian Bishop,Republican,4104
Fulton,U.S. House,2,Jill Long Thompson,Democratic,2406
Fulton,U.S. House,2,Sharon Metheny,Libertarian,370
Fulton,U.S. House,2,Chris Chocola,Republican,3995
Fulton,U.S. House,2,M Myer Blatt,Independent,0
Fulton,U.S. House,2,James A Mello,Independent,0
Fulton,State House,16,Michael D Smith,Republican,4879
Fulton,State House,17,Ralph E Winters,Democratic,0
Fulton,State House,17,Steven Heim,Republican,0
Fulton,State House,23,Scott Benson,Libertarian,58
Fulton,State House,23,William C Friend,Republican,412
Fulton,Judge Of The Circuit Court,Fulton 41St Circuit,Douglas B Morton,Republican,5144
Fulton,Prosecuting Attorney,Fulton 41St Circuit,Richard A Brown,Republican,5117
Fulton,Clerk Of The Circuit Court,Fulton County,Karen Miller,Democratic,4793
Fulton,County Recorder,Fulton County,Susan Carr,Republican,5355
Fulton,County Sheriff,Fulton County,Roy D Calvert,Republican,5589
Fulton,County Surveyor,Fulton County,Donald Towne,Republican,5286
Fulton,County Assessor,Fulton County,Sandra Owens,Republican,5322
Fulton,State Convention Delegate,Fulton County,Phyllis Biddinger,Democratic,0
Fulton,State Convention Delegate,Fulton County,Shirley Fear,Democratic,0
Fulton,State Convention Delegate,Fulton County,Robert E Peterson,Democratic,0
Fulton,State Convention Delegate,Fulton County,Randy L Sutton,Democratic,0
Fulton,State Convention Delegate,Fulton County,Sandra Tyler,Democratic,0
Fulton,State Convention Delegate,Fulton County,Leeann T Eizinger,Republican,0
Fulton,State Convention Delegate,Fulton County,Kathryn Hartzler,Republican,0
Fulton,State Convention Delegate,Fulton County,James Heyde,Republican,0
Fulton,State Convention Delegate,Fulton County,Kaleen Krom,Republican,0
Fulton,State Convention Delegate,Fulton County,Tamara J Powell,Republican,0
Fulton,State Convention Delegate,Fulton County,Jill B Sims,Republican,0
Fulton,State Convention Delegate,Fulton County,Joanna B Smith,Republican,0
Gibson,Secretary Of State,,John Fernandez,Democratic,5935
Gibson,Secretary Of State,,Rebecca Sink-Burris,Libertarian,381
Gibson,Secretary Of State,,Todd Rokita,Republican,4480
Gibson,Auditor Of State,,Barbara Huston,Democratic,4960
Gibson,Auditor Of State,,Bruce A Parisi,Libertarian,238
Gibson,Auditor Of State,,Connie K Nass,Republican,5542
Gibson,Treasurer Of State,,Day Smith,Democratic,5230
Gibson,Treasurer Of State,,Sam Goldstein,Libertarian,405
Gibson,Treasurer Of State,,Tim Berry,Republican,5103
Gibson,Clerk Of The Supreme Court,,Jon Bond,Democratic,5189
Gibson,Clerk Of The Supreme Court,,Lisa L Tennies,Libertarian,476
Gibson,Clerk Of The Supreme Court,,Brian Bishop,Republican,4963
Gibson,U.S. House,8,Bryan L Hartke,Democratic,5557
Gibson,U.S. House,8,Pam Williams,Libertarian,223
Gibson,U.S. House,8,John N Hostettler,Republican,5446
Gibson,State Senator,48,Lindel O Hume,Democratic,7871
Gibson,State Senator,49,Larry E Lutz,Democratic,966
Gibson,State Senator,49,Dianna Alvey,Socialist,17
Gibson,State House,64,John Gregory Frenz,Democratic,4999
Gibson,State House,64,Eric Davis,Republican,4714
Gibson,Prosecuting Attorney,Gibson 66Th Circuit,C Dean Higginbotham,Democratic,5177
Gibson,Prosecuting Attorney,Gibson 66Th Circuit,Robert Krieg,Republican,6001
Gibson,Clerk Of The Circuit Court,Gibson County,Debbie S Wethington,Democratic,7055
Gibson,County Recorder,Gibson County,Becky Woodburn,Democratic,8817
Gibson,County Treasurer,Gibson County,Jim Kolb,Democratic,8864
Gibson,County Sheriff,Gibson County,R Allen Harmon,Democratic,7592
Gibson,County Assessor,Gibson County,Juanita L Beadle,Democratic,7371
Gibson,State Convention Delegate,Gibson County,C Dean Higginbotham,Democratic,0
Gibson,State Convention Delegate,Gibson County,Randa Higginbotham,Democratic,0
Gibson,State Convention Delegate,Gibson County,Betsy Loveless,Democratic,0
Gibson,State Convention Delegate,Gibson County,Beth Ann Mayfield,Democratic,0
Gibson,State Convention Delegate,Gibson County,Charles L Mayfield,Democratic,0
Gibson,State Convention Delegate,Gibson County,Lynn A Rowe,Democratic,0
Gibson,State Convention Delegate,Gibson County,Robert Bob Rowe,Democratic,0
Gibson,State Convention Delegate,Gibson County,Betty J Adams,Republican,0
Gibson,State Convention Delegate,Gibson County,Charles K Adams,Republican,0
Gibson,State Convention Delegate,Gibson County,Velma Basey,Republican,0
Gibson,State Convention Delegate,Gibson County,Eric W Davis,Republican,0
Gibson,State Convention Delegate,Gibson County,Karen S Davis,Republican,0
Gibson,State Convention Delegate,Gibson County,Jayne Deckard,Republican,0
Gibson,State Convention Delegate,Gibson County,Linda K Hoover,Republican,0
Gibson,State Convention Delegate,Gibson County,Arnie Howes,Republican,0
Gibson,State Convention Delegate,Gibson County,Jane D Malone,Republican,0
Gibson,State Convention Delegate,Gibson County,William Bill Mcconnell,Republican,0
Gibson,State Convention Delegate,Gibson County,Richard J Paul,Republican,0
Gibson,State Convention Delegate,Gibson County,George R Rehnquist,Republican,0
Gibson,State Convention Delegate,Gibson County,Alma M Rosemeyer,Republican,0
Grant,Secretary Of State,,John Fernandez,Democratic,5893
Grant,Secretary Of State,,Rebecca Sink-Burris,Libertarian,696
Grant,Secretary Of State,,Todd Rokita,Republican,9866
Grant,Auditor Of State,,Barbara Huston,Democratic,5545
Grant,Auditor Of State,,Bruce A Parisi,Libertarian,539
Grant,Auditor Of State,,Connie K Nass,Republican,10272
Grant,Treasurer Of State,,Day Smith,Democratic,5333
Grant,Treasurer Of State,,Sam Goldstein,Libertarian,834
Grant,Treasurer Of State,,Tim Berry,Republican,10146
Grant,Clerk Of The Supreme Court,,Jon Bond,Democratic,5317
Grant,Clerk Of The Supreme Court,,Lisa L Tennies,Libertarian,639
Grant,Clerk Of The Supreme Court,,Brian Bishop,Republican,10203
Grant,U.S. House,5,Katherine Fox Carr,Democratic,5194
Grant,U.S. House,5,Christopher Adkins,Libertarian,404
Grant,U.S. House,5,Dan Burton,Republican,11208
Grant,State Senator,17,Gary Dillon,Republican,3005
Grant,State Senator,19,David Dave Jones,Democratic,2631
Grant,State Senator,19,David C Ford,Republican,5206
Grant,State Senator,21,Susan Maxson,Democratic,0
Grant,State Senator,21,David W Gay Sr,Libertarian,0
Grant,State Senator,21,Jeff Drozda,Republican,0
Grant,State House,18,Daniel M Stevens,Libertarian,0
Grant,State House,18,David A Wolkins,Republican,0
Grant,State House,30,Ron Herrell,Democratic,0
Grant,State House,30,Greg Fridholm,Libertarian,0
Grant,State House,30,Lynn M Rudy Rudolph,Republican,0
Grant,State House,31,S Gopal Pal Raju,Democratic,2913
Grant,State House,31,Dean Young,Republican,6689
Grant,State House,32,P Eric Turner,Republican,5183
Grant,Judge Of The Superior Court,"Grant County, No. 1",Jeff Todd,Republican,12981
Grant,Judge Of The Superior Court,"Grant County, No. 3",Natalie R Conn,Republican,12047
Grant,Prosecuting Attorney,Grant 48Th Circuit,"James D Luttrull, Jr.",Republican,12840
Grant,Clerk Of The Circuit Court,Grant County,Carolyn J Mowery,Republican,11032
Grant,County Auditor,Grant County,Michael H Burton,Republican,11122
Grant,County Sheriff,Grant County,Oatess E Archey,Democratic,12685
Grant,County Coroner,Grant County,Mark E Bardsley,Republican,10975
Grant,County Assessor,Grant County,Jay K Walters,Republican,10349
Grant,State Convention Delegate,Grant County,Susan R Althouse,Democratic,0
Grant,State Convention Delegate,Grant County,Clayton G Andrick,Democratic,0
Grant,State Convention Delegate,Grant County,Shirley A Barbour,Democratic,0
Grant,State Convention Delegate,Grant County,Lucinda J Caudill,Democratic,0
Grant,State Convention Delegate,Grant County,Milton E Weatherly,Democratic,0
Grant,State Convention Delegate,Grant County,Frances Woodcock,Democratic,0
Grant,State Convention Delegate,Grant County,Barbara S Brown,Republican,0
Grant,State Convention Delegate,Grant County,Bryce Coryea,Republican,0
Grant,State Convention Delegate,Grant County,"David Glickfield, Jr.",Republican,0
Grant,State Convention Delegate,Grant County,Jim Heasley,Republican,0
Grant,State Convention Delegate,Grant County,Happi Cn Johnston,Republican,0
Grant,State Convention Delegate,Grant County,Kurt Luidhardt,Republican,0
Grant,State Convention Delegate,Grant County,Berthala I Maine,Republican,0
Grant,State Convention Delegate,Grant County,Helen Mcilwain,Republican,0
Grant,State Convention Delegate,Grant County,Carolyn J Mowery,Republican,0
Grant,State Convention Delegate,Grant County,Mike Ross,Republican,0
Grant,State Convention Delegate,Grant County,Michael E Row,Republican,0
Grant,State Convention Delegate,Grant County,Jeffrey Scott,Republican,0
Grant,State Convention Delegate,Grant County,Michael Scott,Republican,0
Grant,State Convention Delegate,Grant County,Jerry W Shull,Republican,0
Grant,State Convention Delegate,Grant County,James C Stewart,Republican,0
Grant,State Convention Delegate,Grant County,Jama K Walters,Republican,0
Grant,State Convention Delegate,Grant County,Jay K Walters,Republican,0
Grant,State Convention Delegate,Grant County,Karen Bostic Weaver,Republican,0
Greene,Secretary Of State,,John Fernandez,Democratic,4028
Greene,Secretary Of State,,Rebecca Sink-Burris,Libertarian,317
Greene,Secretary Of State,,Todd Rokita,Republican,4162
Greene,Auditor Of State,,Barbara Huston,Democratic,3537
Greene,Auditor Of State,,Bruce A Parisi,Libertarian,231
Greene,Auditor Of State,,Connie K Nass,Republican,4460
Greene,Treasurer Of State,,Day Smith,Democratic,3379
Greene,Treasurer Of State,,Sam Goldstein,Libertarian,289
Greene,Treasurer Of State,,Tim Berry,Republican,4502
Greene,Clerk Of The Supreme Court,,Jon Bond,Democratic,3338
Greene,Clerk Of The Supreme Court,,Lisa L Tennies,Libertarian,295
Greene,Clerk Of The Supreme Court,,Brian Bishop,Republican,4410
Greene,U.S. House,8,Bryan L Hartke,Democratic,3409
Greene,U.S. House,8,Pam Williams,Libertarian,175
Greene,U.S. House,8,John N Hostettler,Republican,5317
Greene,State Senator,39,Phil Croft,Democratic,2183
Greene,State Senator,39,John M Waterman,Republican,3891
Greene,State House,45,Alan B Chowning,Democratic,1362
Greene,State House,45,Bruce A Borders,Republican,2430
Greene,State House,62,Jerry L Denbo,Democratic,2949
Greene,State House,62,Donald O Patton,Republican,1600
Greene,Judge Of The Circuit Court,Greene 63Rd Circuit,David K Johnson,Republican,5689
Greene,Judge Of The Superior Court,Greene County,David Holt,Republican,5583
Greene,Prosecuting Attorney,Greene 63Rd Circuit,David N Powell,Republican,5365
Greene,Clerk Of The Circuit Court,Greene County,Thomas H Franklin,Republican,5249
Greene,County Auditor,Greene County,David Bailey,Democratic,4907
Greene,County Recorder,Greene County,Rae Della Cravens,Democratic,4937
Greene,County Sheriff,Greene County,Leon Allen,Republican,5927
Greene,County Coroner,Greene County,Bill Powers,Republican,4857
Greene,State Convention Delegate,Greene County,R Thomas Tom Britton,Democratic,0
Greene,State Convention Delegate,Greene County,Brenda Vest,Democratic,0
Greene,State Convention Delegate,Greene County,Leon Allen,Republican,0
Greene,State Convention Delegate,Greene County,Pamela L Allen,Republican,0
Greene,State Convention Delegate,Greene County,Sherman L Anderson,Republican,0
Greene,State Convention Delegate,Greene County,Margaret George,Republican,0
Greene,State Convention Delegate,Greene County,Oaklene Mcintosh,Republican,0
Greene,State Convention Delegate,Greene County,Sally L Neill,Republican,0
Greene,State Convention Delegate,Greene County,Willard G Neill,Republican,0
Greene,State Convention Delegate,Greene County,Don Nelson,Republican,0
Greene,State Convention Delegate,Greene County,Donald Otto Prow,Republican,0
Greene,State Convention Delegate,Greene County,Emma White,Republican,0
Greene,State Convention Delegate,Greene County,Pat Yoho,Republican,0
Hamilton,Secretary Of State,,John Fernandez,Democratic,8497
Hamilton,Secretary Of State,,Rebecca Sink-Burris,Libertarian,1630
Hamilton,Secretary Of State,,Todd Rokita,Republican,33940
Hamilton,Auditor Of State,,Barbara Huston,Democratic,7457
Hamilton,Auditor Of State,,Bruce A Parisi,Libertarian,1535
Hamilton,Auditor Of State,,Connie K Nass,Republican,34739
Hamilton,Treasurer Of State,,Day Smith,Democratic,7014
Hamilton,Treasurer Of State,,Sam Goldstein,Libertarian,1747
Hamilton,Treasurer Of State,,Tim Berry,Republican,34891
Hamilton,Clerk Of The Supreme Court,,Jon Bond,Democratic,7205
Hamilton,Clerk Of The Supreme Court,,Lisa L Tennies,Libertarian,1738
Hamilton,Clerk Of The Supreme Court,,Brian Bishop,Republican,34474
Hamilton,U.S. House,5,Katherine Fox Carr,Democratic,8086
Hamilton,U.S. House,5,Christopher Adkins,Libertarian,1508
Hamilton,U.S. House,5,Dan Burton,Republican,34709
Hamilton,State Senator,21,Susan Maxson,Democratic,795
Hamilton,State Senator,21,David W Gay Sr,Libertarian,119
Hamilton,State Senator,21,Jeff Drozda,Republican,4320
Hamilton,State Senator,29,Kevin R Fleming,Libertarian,570
Hamilton,State Senator,29,Murray Clark,Republican,5454
Hamilton,State Senator,31,Doug M Sloan,Libertarian,0
Hamilton,State Senator,31,"James W Merritt, Jr.",Republican,0
Hamilton,State House,24,Richard W Rich Mcclain,Republican,0
Hamilton,State House,29,Karen L Goldstein,Democratic,2380
Hamilton,State House,29,Kathy Kreag Richardson,Republican,11303
Hamilton,State House,32,P Eric Turner,Republican,1558
Hamilton,State House,37,Scott E Reske,Democratic,0
Hamilton,State House,37,Rob Steele,Republican,0
Hamilton,State House,39,Gerald R Jerry Torr,Republican,12703
Hamilton,State House,88,Brian C Bosma,Republican,1738
Hamilton,Judge Of The Circuit Court,Hamilton 24Th Circuit,Judith S Proffitt,Republican,38199
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 3",William J Hughes,Republican,37679
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 4",J Richard Campbell,Republican,37671
Hamilton,Judge Of The Superior Court,"Hamilton County, No. 5",Wayne Sturtevant,Republican,37661
Hamilton,Prosecuting Attorney,Hamilton 24Th Circuit,Sonia J Leerkamp,Republican,37443
Hamilton,Clerk Of The Circuit Court,Hamilton County,Tammy Baitz,Republican,37397
Hamilton,County Recorder,Hamilton County,Jennifer J Hayden,Republican,37214
Hamilton,County Sheriff,Hamilton County,Douglas G Carter,Republican,36856
Hamilton,County Coroner,Hamilton County,Mark A Roberts,Republican,37827
Hamilton,County Assessor,Hamilton County,Debbie Folkerts,Republican,37382
Hamilton,State Convention Delegate,Hamilton County,Sonia E Bangs,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Florence Beard,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Thomas H Benner,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,John K Bradburn,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Rosalie Burns,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Robert E Currie,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Kirk Demaree,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Janet Ellis,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Tim Flowers,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Kathleen Kuster,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Heather Mcclure O'Farrell,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Thomas B O'Farrell,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Pat Otten,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Mary E Ray,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Christian K Renner,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,J Stanton Renner,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Mark A Shoup,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Rebecca Sterling,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Timothy P Tolson,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Henry L Winckler,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Steve Wolfe,Democratic,0
Hamilton,State Convention Delegate,Hamilton County,Patrick K Bennett,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Joe L Bilby,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Todd C Bracken,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Elbert Bradshaw,Republican,0
Hamilton,State Convention Delegate,Hamilton County,James Brainard,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jim Bredensteiner,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Wesley G Bucher,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Gordon Byers,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Tory Callaghan Castor,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Sharon R Clark,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Bryan Cogswell,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Cynthia C Compton,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Leeann W Cook,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Diana L Cordray,Republican,0
Hamilton,State Convention Delegate,Hamilton County,William Dale,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Diane M Darlington,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Dan Degnan,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Beth Delph,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Laura L Diasio,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Steven C Dillinger,Republican,0
Hamilton,State Convention Delegate,Hamilton County,William Will Doss,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Mary Eckard,Republican,0
Hamilton,State Convention Delegate,Hamilton County,John W Englert,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Brenda L Fouch,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Richard E Frost,Republican,0
Hamilton,State Convention Delegate,Hamilton County,James D Garretson,Republican,0
Hamilton,State Convention Delegate,Hamilton County,David C George,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Karen Glaser,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Thomas E Goins,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Gary P Goodin,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Judy Hagan,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Douglas C Haney,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jeff Heinzmann,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Suzanne Heinzmann,Republican,0
Hamilton,State Convention Delegate,Hamilton County,John A Hiatt,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Michael Howard,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Stephanie D Jensen,Republican,0
Hamilton,State Convention Delegate,Hamilton County,John H Jurgensen,Republican,0
Hamilton,State Convention Delegate,Hamilton County,David C Kerr,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jeanine A Kirby,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Kevin Kirby,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Art Levine,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Judy Levine,Republican,0
Hamilton,State Convention Delegate,Hamilton County,John Lieberman,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jack Logan,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jean Macdonald,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Russel W Macdonald,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Jay Mccoskey,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Michael Mcdonald,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Ralph Rick Mckinney,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Annie Meyers,Republican,0
Hamilton,State Convention Delegate,Hamilton County,William Meyers,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Carl S Mills,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Carol H Mills,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Linda Mobley,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Dixie Packard,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Larry J Pearson,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Peggy R Pfister,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Alan J Potasnik,Republican,0
Hamilton,State Convention Delegate,Hamilton County,John Price,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Ed Roberts,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Alice Carol Rulon,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Bill Shepler,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Audrey Skinner,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Robert P Smith,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Luci Snyder,Republican,0
Hamilton,State Convention Delegate,Hamilton County,Kim B Stoneking,Republican,0
